accuracy,precision,recall,f1-score,FN,FP,TN,TP
0.585365853659,0.584437726758,0.585365853659,0.58455342882,150,88,99,114
0.576496674058,0.575340471847,0.576496674058,0.566432179758,171,67,124,89
0.565410199557,0.563361330755,0.565410199557,0.56219506005,154,84,112,101
0.589800443459,0.594426688728,0.589800443459,0.570622982537,187,51,134,79
0.702803738318,0.70290914241,0.702803738318,0.702853982648,212,80,79,164
0.691588785047,0.690856827933,0.691588785047,0.688855434513,225,67,98,145
0.691588785047,0.693417406751,0.691588785047,0.692095354924,203,89,76,167
0.702803738318,0.704771082145,0.702803738318,0.69764456223,237,55,104,139
0.685981308411,0.687649414906,0.685981308411,0.686470763782,202,90,78,165
0.775757575758,0.787724941725,0.775757575758,0.773206808804,146,20,54,110
0.775757575758,0.783713729166,0.775757575758,0.774013468013,143,23,51,113
0.772727272727,0.783832416768,0.772727272727,0.770289380923,145,21,54,110
0.787878787879,0.805578490827,0.787878787879,0.784552514391,151,15,55,109
0.763636363636,0.768221320184,0.763636363636,0.762484264379,138,28,50,114
0.932258064516,0.933160763199,0.932258064516,0.932233386215,142,14,7,147
0.929032258065,0.930853712426,0.929032258065,0.928973140449,140,16,6,148
0.909677419355,0.909677419355,0.909677419355,0.909677419355,142,14,14,140
0.925806451613,0.925827263267,0.925806451613,0.925807223666,144,12,11,143
0.922580645161,0.923233870968,0.922580645161,0.922561307243,141,15,9,145
